"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Russian Federation","RUS","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","102.81120300293","","","","","105.200523376465","","","107.88011932373","107.888832092285","110.248641967773","110.488998413086","109.669563293457","107.285346984863","107.521690368652","","","","102.383087158203","102.342323303223","105.597679138184","113.568176269531","121.009101867676","","95.3206634521484","95.3046417236328","95.8184509277344","97.7660980224609","99.6050262451172","","101.393783569336","101.332336425781","100.047927856445","98.0293197631836","99.4730529785156","100.120292663574","102.335296630859","104.092010498047","","",
"Rwanda","RWA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","56.113109588623","53.2995300292969","52.7781181335449","51.5850296020508","49.8226203918457","51.3442115783691","54.8095588684082","57.4134101867676","62.225700378418","65.9229202270508","70.3929214477539","71.3289566040039","68.6142730712891","67.1889190673828","66.4686965942383","67.3213195800781","69.4573211669922","70.7191390991211","71.740966796875","71.6930313110352","73.9623413085938","79.6573715209961","","","","","108.410858154297","111.93913269043","106.189437866211","110.388061523438","109.535621643066","112.6767578125","119.961479187012","128.937484741211","134.570938110352","145.154846191406","150.311172485352","149.869323730469","151.314178466797","150.075942993164","149.871017456055","149.198394775391","146.006866455078","142.094635009766","140.565841674805","141.193023681641","137.174331665039","132.125259399414","129.969787597656","",
"South Asia","SAS","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","54.34986","54.14206","55.6753","58.90779","58.22662","59.32082","59.80207","61.58056","59.04127","59.55697","60.60375","62.54358","63.12742","64.39487","66.02705","66.66093","69.07439","68.17284","71.0964","72.53005","73.32866","74.60289","75.60774","78.32243","79.98604","80.24647","80.79163","81.08987","80.47428","81.27742","82.87157","83.10284","85.34425","95.95906","97.83125","100.229","101.9548","104.0999","105.5671","105.758","106.0562","106.3433","107.6305","111.0597","109.1946","109.6588","116.5426","114.606","98.89166","98.62101","",
"Saudi Arabia","SAU","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","43.8336791992188","","","","","","","","","","","","","","","","","","","","","","","","","","94.9589691162109","","99.3372421264648","101.453048706055","103.329711914063","106.179679870605","106.366172790527","110.324577331543","114.898208618164","117.219802856445","112.100662231445","104.630592346191","100.174583435059","100.347023010254","101.477256774902","",
"Sudan","SDN","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.6906394958496","54.7006187438965","56.3785514831543","57.3137893676758","59.1302680969238","62.8237609863281","61.3889389038086","67.6281890869141","68.093147277832","67.76904296875","65.1722183227539","66.677131652832","68.0566635131836","69.3306503295898","69.7847137451172","73.2209396362305","74.4110870361328","","","",
"Senegal","SEN","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","30.2717609405518","30.3943996429443","30.9520092010498","33.5624618530273","34.052661895752","33.5905799865723","33.844108581543","32.6784591674805","33.7944412231445","34.5828590393066","35.7909698486328","37.113941192627","39.3325004577637","40.8506011962891","42.1550407409668","43.8139381408691","44.6748008728027","45.6337509155273","45.5699882507324","46.0270309448242","46.3990898132324","46.3227691650391","45.8374481201172","46.7141990661621","47.9089088439941","52.3767013549805","56.8779182434082","60.860481262207","59.6034698486328","64.3384094238281","66.941291809082","68.5581588745117","72.9114379882813","76.0922317504883","78.4783477783203","79.4794082641602","83.6938934326172","85.1951675415039","85.7530212402344","86.4426498413086","92.0157089233398","91.4976501464844","89.3731536865234","90.4608612060547","89.7816162109375","","","","87.5838088989258","",
"Singapore","SGP","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.692863464355","100.571716308594","100.224937438965","","",
"Solomon Islands","SLB","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","55.7170600891113","59.7358589172363","63.8394889831543","60.4708290100098","60.876579284668","61.0467109680176","66.9896697998047","66.3592987060547","63.463249206543","62.0333595275879","64.3186874389648","61.2714691162109","61.4480781555176","67.7313995361328","","","69.4734725952148","","","","80.8108978271484","82.3293533325195","87.8675003051758","92.9219436645508","97.0410232543945","","","","","85.7056198120117","82.5300598144531","","91.6809997558594","","","97.8128204345703","103.902786254883","104.905349731445","","","113.168060302734","113.987510681152","111.601577758789","113.368461608887","111.786323547363","112.977012634277","113.67024230957","112.197219848633","105.991958618164","","",
"Sierra Leone","SLE","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","27.7093391418457","28.7547302246094","25.9507904052734","27.3898906707764","27.7992897033691","29.4561100006104","30.52659034729","30.916690826416","","39.6453895568848","41.4744300842285","43.3203010559082","42.7076797485352","45.3953704833984","48.2695083618164","","","44.6174011230469","41.3297691345215","38.8019485473633","36.1052284240723","","","","","","","","","57.5308990478516","60.4395294189453","","","","","","","","","","110.769081115723","115.99031829834","118.285179138184","","116.91429901123","118.893920898438","125.642127990723","114.686569213867","145.594268798828","",
"El Salvador","SLV","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","80.1502838134766","82.3763275146484","81.7576293945313","86.617919921875","88.7913589477539","91.0302429199219","93.9333877563477","95.1292190551758","97.4500885009766","100.109260559082","93.1263580322266","76.2967071533203","85.1475982666016","88.206657409668","91.0543823242188","","","101.717910766602","103.490013122559","100.718368530273","","98.3957138061523","101.675308227539","102.336517333984","","102.738319396973","109.590026855469","77.2575988769531","110.418426513672","110.285186767578","109.451797485352","110.318649291992","110.370307922363","113.362152099609","116.172561645508","116.119041442871","115.564079284668","123.598831176758","113.863037109375","112.649383544922","112.259727478027","111.373527526855","109.577789306641","107.030487060547","103.933792114258","100.427757263184","97.774169921875","94.4721984863281","93.2677688598633","","",
"San Marino","SMR","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","88.6658782958984","91.6167678833008","95.6044006347656","99.25","102.423469543457","102.600776672363","102.66667175293","101.369857788086","106.073448181152","106.861312866211","110.06005859375","110.381683349609","112.710571289063","106.756759643555","101.591903686523","96.5083770751953","90.260627746582","86.795051574707","86.5629425048828","86.7952499389648","88.401252746582","94.6078414916992","96.1473999023438","95.7698822021484","","88.9802627563477","90.7767028808594","","","87.4635620117188","","","","","","","","115.610511779785","114.946067810059","120.303031921387","108.689247131348","103.757232666016","","","","","","116.893730163574","110.08065032959","",
"Somalia","SOM","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","3.81854009628296","4.57989978790283","6.34975004196167","8.6352596282959","","22.5241603851318","23.4761390686035","21.3483200073242","21.8202991485596","20.6607704162598","14.8270196914673","12.8466997146606","11.7000198364258","11.9634799957275","10.6427698135376","9.62341022491455","","","","","","","","","","","","","","","","","","","","","16.6256103515625","","","","","","","","","","","","","",
"Serbia","SRB","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.07479095459","103.075958251953","102.388656616211","101.827606201172","101.082023620605","101.611808776855","103.023818969727","101.815933227539","100.99520111084","100.549369812012","97.1710586547852","95.6469497680664","101.512130737305","100.568359375","100.943588256836","101.363258361816","101.225410461426","100.467056274414","100.362586975098","100.317489624023","99.5938186645508","",
"Sub-Saharan Africa (excluding high income)","SSA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","44.88301","45.73857","47.14575","48.5236","50.87197","52.50832","53.72142","57.32703","61.05302","65.22077","68.49888","71.33728","73.14487","72.88126","72.20141","70.19975","68.14033","67.11656","65.31107","67.00869","65.78178","67.09993","67.08098","67.86338","68.11607","68.63715","67.15661","70.71163","71.83114","72.80821","75.38683","77.74775","79.86815","82.72153","85.05073","87.73625","90.05224","91.27811","92.76326","93.42713","93.51808","94.75772","96.29318","96.93563","96.8502","95.81817","95.87244","95.98313","96.14635","96.60187","",
"South Sudan","SSD","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.588020324707","","","","60.380931854248","","","","","",
"Sub-Saharan Africa","SSF","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","45.04831","45.90132","47.30765","48.6789","51.01655","52.64702","53.84612","57.43569","61.14444","65.28717","68.55213","71.39632","73.20294","72.94324","72.2608","70.2702","68.21953","67.19542","65.38629","67.07717","65.85094","67.16363","67.13793","67.91427","68.16373","68.68318","67.20477","70.75529","71.87344","72.84893","75.42295","77.77814","79.89445","82.74332","85.06906","87.75231","90.06582","91.28978","92.77321","93.43575","93.5266","94.76524","96.29907","96.9402","96.85492","95.82346","95.87703","95.98685","96.14986","96.60417","",
"Small states","SST","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","93.94663","93.82311","95.48738","96.12972","97.99166","98.1135","98.60958","99.23319","99.27075","98.77915","98.56679","99.20245","99.69054","100.2307","100.4615","101.2476","100.7844","101.4771","101.2408","100.8739","99.06244","98.67853","98.01091","97.72171","98.92671","99.41849","99.24084","99.5311","99.5725","99.39077","100.6384","101.6613","101.9834","102.8971","103.5816","103.8859","105.003","104.5396","105.6317","105.671","105.8045","105.8839","105.9103","105.5618","105.4524","105.8571","105.5848","105.6209","105.6995","105.8903","",
"Sao Tome and Principe","STP","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","98.93115234375","121.525100708008","130.754806518555","","","","122.253860473633","131.523880004883","","","","","142.060623168945","132.08447265625","","","115.011253356934","118.605278015137","","122.381446838379","125.393142700195","133.439254760742","","","","132.350296020508","","114.006889343262","98.2915420532227","","","117.320838928223","120.419906616211","122.200691223145","123.101211547852","","118.752876281738","118.63941192627","120.324150085449","116.197570800781","114.26579284668","105.98755645752","105.966247558594","102.039199829102","103.169097900391","103.859527587891","105.00260925293","","","",
"Suriname","SUR","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","124.759422302246","124.067123413086","126.628387451172","129.682144165039","119.783210754395","108.11238861084","120.439506530762","123.212181091309","128.090560913086","","","129.36003112793","","","139.458145141602","141.491516113281","130.67985534668","130.064575195313","135.816116333008","127.391296386719","114.555976867676","133.500076293945","136.985992431641","153.038970947266","","","","","","","106.513198852539","103.645919799805","","","104.182022094727","105.395072937012","103.16187286377","111.725769042969","114.219512939453","113.843383789063","112.296913146973","112.532920837402","113.698951721191","114.322418212891","116.408782958984","115.714431762695","110.774482727051","108.707550048828","109.154388427734","",
"Slovak Republic","SVK","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5082626342773","101.63111114502","100.558723449707","100.696868896484","99.8919067382813","98.8600082397461","98.0310592651367","100.676048278809","100.305671691895","100.800239562988","101.223129272461","99.3042373657227","97.915283203125","97.1873168945313","97.6417083740234","100.017532348633","102.682716369629","103.586936950684","102.598670959473","100.993141174316","99.8544769287109","100.021659851074","99.8390731811523","99.2777481079102","98.0883026123047","97.280143737793","98.4394912719727","99.5425109863281","","",
"Slovenia","SVN","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4421997070313","94.0048522949219","96.45166015625","97.7589721679688","98.52197265625","98.8685073852539","97.9492721557617","98.4452667236328","100.868209838867","104.750663757324","110.345817565918","98.8169937133789","100.004440307617","101.511947631836","97.9008178710938","98.4189605712891","99.0309829711914","99.46923828125","100.059761047363","100.608337402344","100.291069030762","99.9520568847656","100.331977844238","100.217102050781","100.566360473633","102.134628295898","","",
"Sweden","SWE","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","94.9593276977539","96.7155303955078","97.8696136474609","99.2792816162109","100.850341796875","101.549247741699","100.744781494141","99.0397262573242","98.2639236450195","97.2778701782227","96.5518569946289","96.9076766967773","97.8436508178711","98.0394897460938","98.4505004882813","97.5582122802734","98.0559692382813","98.4147262573242","98.7579803466797","99.5432815551758","99.8375015258789","100.493583679199","105.035636901855","104.949417114258","105.010467529297","105.161628723145","105.739730834961","112.071853637695","111.567321777344","111.021942138672","111.076446533203","110.002517700195","108.672836303711","97.0804977416992","95.6574783325195","95.5278167724609","96.5598526000977","98.4489669799805","99.6507720947266","101.1640625","100.22248840332","101.84268951416","123.982482910156","124.231826782227","125.52124786377","126.499160766602","127.446113586426","129.799697875977","","",
"Eswatini","SWZ","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","77.9350204467773","78.2851104736328","80.8190689086914","83.9953536987305","86.1679992675781","86.9214706420898","87.0456771850586","87.6458129882813","87.7566375732422","88.3345413208008","89.8456420898438","91.7780609130859","92.0347290039063","91.3490219116211","91.4224700927734","91.2855529785156","90.4557876586914","90.6153335571289","90.1998901367188","89.7103424072266","91.4223480224609","91.5163879394531","92.8665237426758","94.0837020874023","96.6722793579102","100.795639038086","100.865882873535","102.211799621582","102.43824005127","103.917030334473","103.366279602051","102.427230834961","99.534309387207","100.32364654541","104.979873657227","107.541343688965","112.536666870117","114.782989501953","","114.043167114258","118.84358215332","116.925621032715","117.38053894043","115.723320007324","114.845581054688","113.528221130371","111.791427612305","110.348457336426","110.051979064941","","",
"Sint Maarten (Dutch part)","SXM","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.317039489746","","128.866714477539","","","","","","",
"Seychelles","SYC","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","105.999542236328","109.675247192383","110.960113525391","112.093818664551","112.058700561523","111.633819580078","105.289779663086","105.51148223877","105.060943603516","101.311737060547","96.8545837402344","98.110107421875","99.7934265136719","100.187072753906","99.7275238037109","101.696350097656","102.798233032227","100.352767944336","97.6336212158203","96.2146987915039","","99.7991180419922","98.8350677490234","99.5641326904297","102.544692993164","103.56990814209","103.955757141113","102.133560180664","102.789100646973","105.583099365234","107.10572052002","105.617980957031","105.3115234375","105.46785736084","102.13916015625","108.062171936035","107.083129882813","108.875587463379","109.486473083496","109.382209777832","112.142486572266","113.338531494141","111.442527770996","108.008056640625","106.370986938477","105.973350524902","103.568946838379","102.423561096191","103.316268920898","102.813186645508","",
"Syrian Arab Republic","SYR","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","59.5649909973145","64.490966796875","70.2154998779297","72.8040237426758","74.0557403564453","76.3165130615234","77.1717987060547","77.5479965209961","78.3748779296875","81.5529174804688","83.3533020019531","86.1009521484375","87.4497604370117","90.5950164794922","93.1855163574219","95.9511337280273","99.5842666625977","99.2989273071289","100.245697021484","99.855583190918","101.27458190918","102.520126342773","102.076141357422","102.277572631836","101.772773742676","101.311210632324","100.824760437012","100.767959594727","101.462249755859","103.044021606445","105.81175994873","108.234283447266","118.689117431641","118.591743469238","118.633102416992","116.268768310547","114.526336669922","113.857452392578","113.132026672363","114.718971252441","119.516708374023","126.030097961426","80.2030029296875","","","","","","","",
"Turks and Caicos Islands","TCA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","162.909088134766","","","","","","126.299209594727","","","","","","","","","","","","","","","","102.272727966309","","","83.5675735473633","","90.122200012207","92.9536666870117","96.3996429443359","88.8700103759766","71.4054870605469","83.1660232543945","84.2496337890625","","","","90.0641021728516","","","","","74.8275909423828","73.5726928710938","","","116.407257080078","","",
"Chad","TCD","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","16.1283702850342","15.7728796005249","16.4106998443604","16.3749904632568","17.0948104858398","17.5384197235107","18.0686798095703","","","","","","","","18.9315299987793","22.2160301208496","21.6540298461914","25.9969596862793","26.2778491973877","30.2811794281006","31.8591594696045","34.3914794921875","32.315601348877","30.7782802581787","30.1637401580811","31.916389465332","36.812068939209","42.1835708618164","44.9817390441895","48.368839263916","51.4101905822754","54.8708381652832","57.1954689025879","59.5649795532227","57.7772216796875","57.3852882385254","57.3603286743164","64.1906509399414","67.8360824584961","69.1014709472656","75.7274780273438","79.7950210571289","86.3178176879883","87.3128509521484","79.4482192993164","75.4686737060547","67.6915817260742","78.4958114624023","78.0417098999023","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","93.41169","95.40753","102.5986","105.707","103.3251","99.902","99.11843","100.1179","101.2609","101.078","101.3598","102.4295","105.8015","109.8841","113.3162","114.7903","115.3438","114.4294","113.4109","112.4183","110.5756","109.0502","107.141","105.245","104.0022","104.2866","105.0818","107.0174","109.1183","107.7055","106.3688","105.1598","103.3524","101.1515","101.359","101.4313","101.2445","101.4888","101.935","102.5","102.3192","100.1995","100.3638","101.3802","102.0919","102.3168","103.5572","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","101.6961","100.8837","100.4629","100.1666","100.076","100.3931","100.5492","100.5933","100.902","100.6586","99.71921","100.437","100.8521","102.6824","103.2071","103.8984","104.0665","104.6536","103.3866","103.2591","104.466","104.0264","103.5583","102.6756","101.9618","101.1907","100.6941","100.7434","100.975","100.7248","102.5923","104.6032","103.0396","101.3525","99.02949","98.29654","98.49504","98.74958","98.61493","99.37839","99.99802","99.84003","101.9163","101.2049","99.66625","99.75282","98.16853","98.5301","98.44977","",
"Togo","TGO","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","41.1825218200684","45.6726303100586","50.542350769043","53.8067016601563","56.5251312255859","62.7210083007813","68.4393005371094","73.2024688720703","79.3949279785156","82.7454833984375","85.3300628662109","81.2733306884766","77.2591171264648","68.0860977172852","64.1491470336914","62.6655616760254","66.5979766845703","66.9889907836914","70.2060470581055","72.5494995117188","77.1130218505859","76.5831680297852","","74.3402633666992","84.7936172485352","90.9713363647461","94.6171722412109","97.6858978271484","105.451263427734","101.482299804688","104.709846496582","107.916198730469","106.36385345459","105.941917419434","105.303161621094","108.912246704102","103.102912902832","104.084541320801","115.26049041748","120.797286987305","118.83952331543","122.157508850098","123.194961547852","120.264259338379","124.857452392578","122.001083374023","121.412872314453","121.518768310547","122.185943603516","",
"Thailand","THA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","78.2515716552734","79.7983093261719","80.4232330322266","80.9084167480469","80.6572113037109","80.2617568969727","79.6995086669922","79.5600128173828","","","95.3822708129883","","","","","","","","","","98.6876983642578","99.402458190918","98.5584869384766","","","","","92.5307693481445","95.7560424804688","96.1589508056641","95.9303665161133","97.4365768432617","","100.365898132324","100.451972961426","100.995140075684","100.57804107666","100.118461608887","98.6466827392578","96.2513732910156","96.1146469116211","96.3415374755859","96.3010864257813","102.917610168457","97.6197891235352","100.983329772949","99.6214370727539","99.7753601074219","101.007507324219","",
"Tajikistan","TJK","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.038932800293","89.4451065063477","82.6749725341797","87.5673217773438","88.0024185180664","86.9065704345703","87.3124923706055","93.2033309936523","93.1154403686523","92.8067169189453","92.1199111938477","94.7980804443359","96.7888793945313","96.712516784668","98.3280487060547","98.3145217895508","97.9294509887695","99.8207168579102","99.6541595458984","100.229873657227","99.4309387207031","99.9089279174805","99.9023895263672","97.8198699951172","97.0640869140625","97.3661193847656","100.265029907227","","","",
"Turkmenistan","TKM","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.832473754883","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","103.3956","105.172","104.9031","106.451","107.1675","106.5568","106.3167","109.0747","110.7859","114.6865","115.793","116.0055","116.666","115.0964","116.3336","115.4166","122.4022","113.4991","114.8633","112.8051","115.4682","112.2083","112.9051","113.1138","113.4638","120.1402","120.2628","113.8545","121.0936","121.144","117.2913","118.1188","117.7242","116.3275","115.0828","114.6173","114.2698","114.303","114.4368","114.8608","113.3557","114.2605","114.275","109.7751","108.9355","108.0943","108.2117","108.1943","108.1069","108.5869","",
"Timor-Leste","TLS","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.224632263184","100.17765045166","","","113.661598205566","117.83731842041","119.171340942383","122.904350280762","123.388473510742","124.477508544922","126.232810974121","126.59156036377","123.814933776855","117.580017089844","113.210998535156","111.238983154297","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","54.27323","54.23878","56.88452","58.76126","59.68046","62.69007","65.66618","67.85206","69.49851","70.31366","73.61349","73.92785","76.15405","77.62134","79.4504","80.03497","81.50835","83.09703","83.72268","84.47197","86.18145","87.13889","85.55843","85.97849","87.65781","86.36522","86.49457","87.87681","88.86916","90.10133","91.35356","93.10524","94.70664","95.87112","96.24809","95.98513","96.72991","97.75435","98.45318","99.20807","100.0043","99.69511","102.224","103.1615","101.4674","101.7723","102.352","102.6009","102.8186","102.9635","",
"Tonga","TON","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","109.871467590332","97.1617889404297","97.6193389892578","95.9858932495117","98.2451934814453","113.158218383789","115.097618103027","115.879402160645","120.442626953125","124.142028808594","","117.987983703613","115.083877563477","113.39404296875","116.644943237305","117.557250976563","116.548629760742","","","","106.887237548828","106.495071411133","106.645233154297","109.40193939209","109.530540466309","114.043296813965","116.448539733887","113.663948059082","109.79061126709","108.416809082031","104.607116699219","106.616279602051","106.709899902344","111.993057250977","108.616256713867","110.099769592285","109.206573486328","108.346969604492","105.615837097168","106.886306762695","107.264381408691","109.182022094727","113.166618347168","115.321228027344","115.427108764648","115.989631652832","","","","","",
"South Asia (IDA & IBRD)","TSA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","54.34986","54.14206","55.6753","58.90779","58.22662","59.32082","59.80207","61.58056","59.04127","59.55697","60.60375","62.54358","63.12742","64.39487","66.02705","66.66093","69.07439","68.17284","71.0964","72.53005","73.32866","74.60289","75.60774","78.32243","79.98604","80.24647","80.79163","81.08987","80.47428","81.27742","82.87157","83.10284","85.34425","95.95906","97.83125","100.229","101.9548","104.0999","105.5671","105.758","106.0562","106.3433","107.6305","111.0597","109.1946","109.6588","116.5426","114.606","98.89166","98.62101","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","45.04831","45.90132","47.30765","48.6789","51.01655","52.64702","53.84612","57.43569","61.14444","65.28717","68.55213","71.39632","73.20294","72.94324","72.2608","70.2702","68.21953","67.19542","65.38629","67.07717","65.85094","67.16363","67.13793","67.91427","68.16373","68.68318","67.20477","70.75529","71.87344","72.84893","75.42295","77.77814","79.89445","82.74332","85.06906","87.75231","90.06582","91.28978","92.77321","93.43575","93.5266","94.76524","96.29907","96.9402","96.85492","95.82346","95.87703","95.98685","96.14986","96.60417","",
"Trinidad and Tobago","TTO","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","113.861961364746","113.000190734863","112.140281677246","111.530967712402","111.395179748535","114.89623260498","113.634880065918","111.823829650879","106.367958068848","102.296943664551","102.377922058105","100.433448791504","101.157760620117","97.2606430053711","97.4289627075195","95.8470306396484","98.1571197509766","98.9664993286133","97.403923034668","96.6811676025391","95.247200012207","94.7644424438477","94.8754730224609","95.2975311279297","96.1462783813477","96.9772796630859","98.5387725830078","99.9213714599609","102.201202392578","104.387016296387","100.122703552246","96.0127792358398","99.0106735229492","99.9684829711914","97.7655487060547","","102.917083740234","104.506881713867","104.546203613281","104.350959777832","","","","","","","","","","",
"Tunisia","TUN","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","82.0237274169922","80.7117767333984","75.1574783325195","72.4059066772461","74.7436904907227","77.0282897949219","79.5786666870117","81.6542510986328","83.1128311157227","85.2110824584961","87.3100662231445","91.0248413085938","96.0857391357422","99.8143310546875","102.45223236084","105.013572692871","105.77619934082","105.575172424316","103.627029418945","106.013221740723","107.461616516113","108.156127929688","108.576667785645","110.547859191895","110.710380554199","110.128189086914","109.235420227051","110.193397521973","111.686256408691","112.399063110352","113.232948303223","112.975311279297","112.523979187012","111.659332275391","110.773696899414","108.83081817627","105.027923583984","104.144546508789","105.105476379395","106.973770141602","107.707550048828","110.171920776367","111.302993774414","113.375160217285","114.580581665039","115.077857971191","115.394348144531","114.928199768066","","",
"Turkey","TUR","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","91.1729202270508","92.4161071777344","94.4938125610352","95.2351913452148","95.4587173461914","95.9641799926758","95.173469543457","92.958610534668","93.107177734375","","90.9733276367188","93.5585632324219","","101.505920410156","101.206970214844","102.139320373535","101.728332519531","103.284797668457","100.463180541992","100.885688781738","100.494911193848","100.294631958008","97.8600311279297","95.8860015869141","95.594612121582","","95.1200637817383","","98.4934387207031","98.5226364135742","101.289001464844","102.700241088867","99.9049301147461","100.306602478027","100.493759155273","100.472076416016","101.200897216797","101.099128723145","99.1641693115234","100.577781677246","100.559967041016","97.9045333862305","106.789291381836","106.064430236816","102.666297912598","100.62767791748","92.6710510253906","94.3599166870117","","",
"Tuvalu","TUV","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","94.1056900024414","","86.7889862060547","84.5117797851563","","","76.6459579467773","","","84.8641662597656","87.7891998291016","","","","94.7674407958984","98.1790618896484","114.960632324219","114.720001220703","105.466239929199","108.639999389648","111.269836425781","109.874610900879","108.359130859375","","","","","","","","94.1340789794922","97.7870025634766","85.0889205932617","","82.4631881713867","104.100532531738","",
"Tanzania","TZA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","26.9784107208252","28.0830707550049","30.0539798736572","32.5643501281738","35.8025588989258","45.0810203552246","55.0915489196777","63.6083984375","83.4905776977539","88.2628402709961","91.0457916259766","93.8542098999023","91.365348815918","91.0214462280273","87.0396270751953","77.3413772583008","74.9939880371094","72.4267272949219","70.2549209594727","69.9315414428711","70.4379501342773","70.6658935546875","69.7411270141602","70.0306701660156","69.1834182739258","68.7366333007813","68.0767669677734","68.4819717407227","66.6294326782227","67.6615982055664","68.6645889282227","74.2666015625","88.1872406005859","94.0401000976563","99.4400100708008","103.802139282227","107.858253479004","110.61865234375","111.759727478027","106.751739501953","103.787651062012","98.8829574584961","95.2886734008789","91.9485321044922","88.9680786132813","86.9523696899414","87.2586364746094","90.7576065063477","95.3932800292969","99.9048004150391","",
